"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|ES"
"25.07.2022 23:00 - 26.07.2022 00:00","160.14","EUR"
"26.07.2022 00:00 - 26.07.2022 01:00","144.03","EUR"
"26.07.2022 01:00 - 26.07.2022 02:00","134.00","EUR"
"26.07.2022 02:00 - 26.07.2022 03:00","125.12","EUR"
"26.07.2022 03:00 - 26.07.2022 04:00","125.10","EUR"
"26.07.2022 04:00 - 26.07.2022 05:00","125.10","EUR"
"26.07.2022 05:00 - 26.07.2022 06:00","128.00","EUR"
"26.07.2022 06:00 - 26.07.2022 07:00","144.34","EUR"
"26.07.2022 07:00 - 26.07.2022 08:00","154.18","EUR"
"26.07.2022 08:00 - 26.07.2022 09:00","158.00","EUR"
"26.07.2022 09:00 - 26.07.2022 10:00","148.02","EUR"
"26.07.2022 10:00 - 26.07.2022 11:00","146.03","EUR"
"26.07.2022 11:00 - 26.07.2022 12:00","152.46","EUR"
"26.07.2022 12:00 - 26.07.2022 13:00","162.87","EUR"
"26.07.2022 13:00 - 26.07.2022 14:00","165.00","EUR"
"26.07.2022 14:00 - 26.07.2022 15:00","160.04","EUR"
"26.07.2022 15:00 - 26.07.2022 16:00","150.99","EUR"
"26.07.2022 16:00 - 26.07.2022 17:00","140.99","EUR"
"26.07.2022 17:00 - 26.07.2022 18:00","134.00","EUR"
"26.07.2022 18:00 - 26.07.2022 19:00","126.17","EUR"
"26.07.2022 19:00 - 26.07.2022 20:00","136.01","EUR"
"26.07.2022 20:00 - 26.07.2022 21:00","154.35","EUR"
"26.07.2022 21:00 - 26.07.2022 22:00","160.74","EUR"
"26.07.2022 22:00 - 26.07.2022 23:00","165.00","EUR"
"26.07.2022 23:00 - 27.07.2022 00:00","155.00","EUR"
"27.07.2022 00:00 - 27.07.2022 01:00","145.89","EUR"
"27.07.2022 01:00 - 27.07.2022 02:00","138.05","EUR"
"27.07.2022 02:00 - 27.07.2022 03:00","130.00","EUR"
"27.07.2022 03:00 - 27.07.2022 04:00","125.12","EUR"
"27.07.2022 04:00 - 27.07.2022 05:00","127.02","EUR"
"27.07.2022 05:00 - 27.07.2022 06:00","136.07","EUR"
"27.07.2022 06:00 - 27.07.2022 07:00","141.94","EUR"
"27.07.2022 07:00 - 27.07.2022 08:00","156.30","EUR"
"27.07.2022 08:00 - 27.07.2022 09:00","160.13","EUR"
"27.07.2022 09:00 - 27.07.2022 10:00","151.64","EUR"
"27.07.2022 10:00 - 27.07.2022 11:00","140.63","EUR"
"27.07.2022 11:00 - 27.07.2022 12:00","141.94","EUR"
"27.07.2022 12:00 - 27.07.2022 13:00","153.33","EUR"
"27.07.2022 13:00 - 27.07.2022 14:00","159.21","EUR"
"27.07.2022 14:00 - 27.07.2022 15:00","155.13","EUR"
"27.07.2022 15:00 - 27.07.2022 16:00","157.93","EUR"
"27.07.2022 16:00 - 27.07.2022 17:00","153.60","EUR"
"27.07.2022 17:00 - 27.07.2022 18:00","151.64","EUR"
"27.07.2022 18:00 - 27.07.2022 19:00","140.83","EUR"
"27.07.2022 19:00 - 27.07.2022 20:00","151.74","EUR"
"27.07.2022 20:00 - 27.07.2022 21:00","160.14","EUR"
"27.07.2022 21:00 - 27.07.2022 22:00","164.20","EUR"
"27.07.2022 22:00 - 27.07.2022 23:00","162.26","EUR"
"27.07.2022 23:00 - 28.07.2022 00:00","153.33","EUR"
"28.07.2022 00:00 - 28.07.2022 01:00","180.00","EUR"
"28.07.2022 01:00 - 28.07.2022 02:00","176.07","EUR"
"28.07.2022 02:00 - 28.07.2022 03:00","170.00","EUR"
"28.07.2022 03:00 - 28.07.2022 04:00","165.00","EUR"
"28.07.2022 04:00 - 28.07.2022 05:00","165.45","EUR"
"28.07.2022 05:00 - 28.07.2022 06:00","170.00","EUR"
"28.07.2022 06:00 - 28.07.2022 07:00","175.00","EUR"
"28.07.2022 07:00 - 28.07.2022 08:00","178.19","EUR"
"28.07.2022 08:00 - 28.07.2022 09:00","179.00","EUR"
"28.07.2022 09:00 - 28.07.2022 10:00","170.00","EUR"
"28.07.2022 10:00 - 28.07.2022 11:00","165.45","EUR"
"28.07.2022 11:00 - 28.07.2022 12:00","167.37","EUR"
"28.07.2022 12:00 - 28.07.2022 13:00","177.58","EUR"
"28.07.2022 13:00 - 28.07.2022 14:00","177.58","EUR"
"28.07.2022 14:00 - 28.07.2022 15:00","168.18","EUR"
"28.07.2022 15:00 - 28.07.2022 16:00","162.76","EUR"
"28.07.2022 16:00 - 28.07.2022 17:00","160.52","EUR"
"28.07.2022 17:00 - 28.07.2022 18:00","159.27","EUR"
"28.07.2022 18:00 - 28.07.2022 19:00","151.17","EUR"
"28.07.2022 19:00 - 28.07.2022 20:00","159.61","EUR"
"28.07.2022 20:00 - 28.07.2022 21:00","175.00","EUR"
"28.07.2022 21:00 - 28.07.2022 22:00","178.09","EUR"
"28.07.2022 22:00 - 28.07.2022 23:00","177.58","EUR"
"28.07.2022 23:00 - 29.07.2022 00:00","167.77","EUR"
"29.07.2022 00:00 - 29.07.2022 01:00","161.00","EUR"
"29.07.2022 01:00 - 29.07.2022 02:00","150.29","EUR"
"29.07.2022 02:00 - 29.07.2022 03:00","142.81","EUR"
"29.07.2022 03:00 - 29.07.2022 04:00","138.51","EUR"
"29.07.2022 04:00 - 29.07.2022 05:00","139.01","EUR"
"29.07.2022 05:00 - 29.07.2022 06:00","142.91","EUR"
"29.07.2022 06:00 - 29.07.2022 07:00","145.54","EUR"
"29.07.2022 07:00 - 29.07.2022 08:00","150.29","EUR"
"29.07.2022 08:00 - 29.07.2022 09:00","150.29","EUR"
"29.07.2022 09:00 - 29.07.2022 10:00","139.01","EUR"
"29.07.2022 10:00 - 29.07.2022 11:00","135.34","EUR"
"29.07.2022 11:00 - 29.07.2022 12:00","135.34","EUR"
"29.07.2022 12:00 - 29.07.2022 13:00","145.85","EUR"
"29.07.2022 13:00 - 29.07.2022 14:00","148.02","EUR"
"29.07.2022 14:00 - 29.07.2022 15:00","141.01","EUR"
"29.07.2022 15:00 - 29.07.2022 16:00","135.95","EUR"
"29.07.2022 16:00 - 29.07.2022 17:00","132.91","EUR"
"29.07.2022 17:00 - 29.07.2022 18:00","120.51","EUR"
"29.07.2022 18:00 - 29.07.2022 19:00","119.00","EUR"
"29.07.2022 19:00 - 29.07.2022 20:00","133.01","EUR"
"29.07.2022 20:00 - 29.07.2022 21:00","153.33","EUR"
"29.07.2022 21:00 - 29.07.2022 22:00","156.93","EUR"
"29.07.2022 22:00 - 29.07.2022 23:00","150.29","EUR"
"29.07.2022 23:00 - 30.07.2022 00:00","129.00","EUR"
"30.07.2022 00:00 - 30.07.2022 01:00","163.78","EUR"
"30.07.2022 01:00 - 30.07.2022 02:00","155.69","EUR"
"30.07.2022 02:00 - 30.07.2022 03:00","148.55","EUR"
"30.07.2022 03:00 - 30.07.2022 04:00","139.01","EUR"
"30.07.2022 04:00 - 30.07.2022 05:00","120.99","EUR"
"30.07.2022 05:00 - 30.07.2022 06:00","120.12","EUR"
"30.07.2022 06:00 - 30.07.2022 07:00","120.12","EUR"
"30.07.2022 07:00 - 30.07.2022 08:00","117.60","EUR"
"30.07.2022 08:00 - 30.07.2022 09:00","116.80","EUR"
"30.07.2022 09:00 - 30.07.2022 10:00","114.80","EUR"
"30.07.2022 10:00 - 30.07.2022 11:00","114.30","EUR"
"30.07.2022 11:00 - 30.07.2022 12:00","115.00","EUR"
"30.07.2022 12:00 - 30.07.2022 13:00","116.80","EUR"
"30.07.2022 13:00 - 30.07.2022 14:00","120.12","EUR"
"30.07.2022 14:00 - 30.07.2022 15:00","120.12","EUR"
"30.07.2022 15:00 - 30.07.2022 16:00","120.12","EUR"
"30.07.2022 16:00 - 30.07.2022 17:00","120.00","EUR"
"30.07.2022 17:00 - 30.07.2022 18:00","116.90","EUR"
"30.07.2022 18:00 - 30.07.2022 19:00","120.12","EUR"
"30.07.2022 19:00 - 30.07.2022 20:00","142.78","EUR"
"30.07.2022 20:00 - 30.07.2022 21:00","148.00","EUR"
"30.07.2022 21:00 - 30.07.2022 22:00","149.29","EUR"
"30.07.2022 22:00 - 30.07.2022 23:00","150.00","EUR"
"30.07.2022 23:00 - 31.07.2022 00:00","148.46","EUR"
"31.07.2022 00:00 - 31.07.2022 01:00","121.17","EUR"
"31.07.2022 01:00 - 31.07.2022 02:00","115.99","EUR"
"31.07.2022 02:00 - 31.07.2022 03:00","106.99","EUR"
"31.07.2022 03:00 - 31.07.2022 04:00","100.90","EUR"
"31.07.2022 04:00 - 31.07.2022 05:00","108.17","EUR"
"31.07.2022 05:00 - 31.07.2022 06:00","110.00","EUR"
"31.07.2022 06:00 - 31.07.2022 07:00","111.14","EUR"
"31.07.2022 07:00 - 31.07.2022 08:00","106.99","EUR"
"31.07.2022 08:00 - 31.07.2022 09:00","95.00","EUR"
"31.07.2022 09:00 - 31.07.2022 10:00","90.87","EUR"
"31.07.2022 10:00 - 31.07.2022 11:00","80.00","EUR"
"31.07.2022 11:00 - 31.07.2022 12:00","80.58","EUR"
"31.07.2022 12:00 - 31.07.2022 13:00","91.48","EUR"
"31.07.2022 13:00 - 31.07.2022 14:00","95.00","EUR"
"31.07.2022 14:00 - 31.07.2022 15:00","103.00","EUR"
"31.07.2022 15:00 - 31.07.2022 16:00","104.48","EUR"
"31.07.2022 16:00 - 31.07.2022 17:00","101.98","EUR"
"31.07.2022 17:00 - 31.07.2022 18:00","99.98","EUR"
"31.07.2022 18:00 - 31.07.2022 19:00","108.17","EUR"
"31.07.2022 19:00 - 31.07.2022 20:00","117.48","EUR"
"31.07.2022 20:00 - 31.07.2022 21:00","152.16","EUR"
"31.07.2022 21:00 - 31.07.2022 22:00","165.00","EUR"
"31.07.2022 22:00 - 31.07.2022 23:00","183.03","EUR"
"31.07.2022 23:00 - 01.08.2022 00:00","164.64","EUR"
"01.08.2022 00:00 - 01.08.2022 01:00","157.48","EUR"
"01.08.2022 01:00 - 01.08.2022 02:00","153.33","EUR"
"01.08.2022 02:00 - 01.08.2022 03:00","150.15","EUR"
"01.08.2022 03:00 - 01.08.2022 04:00","148.02","EUR"
"01.08.2022 04:00 - 01.08.2022 05:00","147.39","EUR"
"01.08.2022 05:00 - 01.08.2022 06:00","150.15","EUR"
"01.08.2022 06:00 - 01.08.2022 07:00","150.15","EUR"
"01.08.2022 07:00 - 01.08.2022 08:00","148.00","EUR"
"01.08.2022 08:00 - 01.08.2022 09:00","150.15","EUR"
"01.08.2022 09:00 - 01.08.2022 10:00","145.13","EUR"
"01.08.2022 10:00 - 01.08.2022 11:00","123.72","EUR"
"01.08.2022 11:00 - 01.08.2022 12:00","125.00","EUR"
"01.08.2022 12:00 - 01.08.2022 13:00","130.00","EUR"
"01.08.2022 13:00 - 01.08.2022 14:00","140.65","EUR"
"01.08.2022 14:00 - 01.08.2022 15:00","144.78","EUR"
"01.08.2022 15:00 - 01.08.2022 16:00","142.01","EUR"
"01.08.2022 16:00 - 01.08.2022 17:00","140.13","EUR"
"01.08.2022 17:00 - 01.08.2022 18:00","147.39","EUR"
"01.08.2022 18:00 - 01.08.2022 19:00","148.00","EUR"
"01.08.2022 19:00 - 01.08.2022 20:00","153.33","EUR"
"01.08.2022 20:00 - 01.08.2022 21:00","159.43","EUR"
"01.08.2022 21:00 - 01.08.2022 22:00","165.09","EUR"
"01.08.2022 22:00 - 01.08.2022 23:00","165.00","EUR"
"01.08.2022 23:00 - 02.08.2022 00:00","153.95","EUR"
"02.08.2022 00:00 - 02.08.2022 01:00","156.43","EUR"
"02.08.2022 01:00 - 02.08.2022 02:00","151.81","EUR"
"02.08.2022 02:00 - 02.08.2022 03:00","145.00","EUR"
"02.08.2022 03:00 - 02.08.2022 04:00","144.78","EUR"
"02.08.2022 04:00 - 02.08.2022 05:00","149.65","EUR"
"02.08.2022 05:00 - 02.08.2022 06:00","153.33","EUR"
"02.08.2022 06:00 - 02.08.2022 07:00","154.43","EUR"
"02.08.2022 07:00 - 02.08.2022 08:00","152.62","EUR"
"02.08.2022 08:00 - 02.08.2022 09:00","151.81","EUR"
"02.08.2022 09:00 - 02.08.2022 10:00","147.00","EUR"
"02.08.2022 10:00 - 02.08.2022 11:00","130.00","EUR"
"02.08.2022 11:00 - 02.08.2022 12:00","129.00","EUR"
"02.08.2022 12:00 - 02.08.2022 13:00","131.07","EUR"
"02.08.2022 13:00 - 02.08.2022 14:00","140.00","EUR"
"02.08.2022 14:00 - 02.08.2022 15:00","146.63","EUR"
"02.08.2022 15:00 - 02.08.2022 16:00","147.13","EUR"
"02.08.2022 16:00 - 02.08.2022 17:00","147.39","EUR"
"02.08.2022 17:00 - 02.08.2022 18:00","149.65","EUR"
"02.08.2022 18:00 - 02.08.2022 19:00","152.13","EUR"
"02.08.2022 19:00 - 02.08.2022 20:00","161.57","EUR"
"02.08.2022 20:00 - 02.08.2022 21:00","170.00","EUR"
"02.08.2022 21:00 - 02.08.2022 22:00","180.00","EUR"
"02.08.2022 22:00 - 02.08.2022 23:00","175.00","EUR"
"02.08.2022 23:00 - 03.08.2022 00:00","164.63","EUR"
"03.08.2022 00:00 - 03.08.2022 01:00","169.67","EUR"
"03.08.2022 01:00 - 03.08.2022 02:00","161.00","EUR"
"03.08.2022 02:00 - 03.08.2022 03:00","153.15","EUR"
"03.08.2022 03:00 - 03.08.2022 04:00","147.00","EUR"
"03.08.2022 04:00 - 03.08.2022 05:00","144.56","EUR"
"03.08.2022 05:00 - 03.08.2022 06:00","149.01","EUR"
"03.08.2022 06:00 - 03.08.2022 07:00","155.00","EUR"
"03.08.2022 07:00 - 03.08.2022 08:00","162.06","EUR"
"03.08.2022 08:00 - 03.08.2022 09:00","162.06","EUR"
"03.08.2022 09:00 - 03.08.2022 10:00","151.15","EUR"
"03.08.2022 10:00 - 03.08.2022 11:00","132.00","EUR"
"03.08.2022 11:00 - 03.08.2022 12:00","127.65","EUR"
"03.08.2022 12:00 - 03.08.2022 13:00","133.66","EUR"
"03.08.2022 13:00 - 03.08.2022 14:00","127.65","EUR"
"03.08.2022 14:00 - 03.08.2022 15:00","129.00","EUR"
"03.08.2022 15:00 - 03.08.2022 16:00","126.00","EUR"
"03.08.2022 16:00 - 03.08.2022 17:00","126.00","EUR"
"03.08.2022 17:00 - 03.08.2022 18:00","129.00","EUR"
"03.08.2022 18:00 - 03.08.2022 19:00","131.04","EUR"
"03.08.2022 19:00 - 03.08.2022 20:00","151.56","EUR"
"03.08.2022 20:00 - 03.08.2022 21:00","168.00","EUR"
"03.08.2022 21:00 - 03.08.2022 22:00","176.00","EUR"
"03.08.2022 22:00 - 03.08.2022 23:00","172.23","EUR"
"03.08.2022 23:00 - 04.08.2022 00:00","163.95","EUR"
"04.08.2022 00:00 - 04.08.2022 01:00","170.00","EUR"
"04.08.2022 01:00 - 04.08.2022 02:00","160.92","EUR"
"04.08.2022 02:00 - 04.08.2022 03:00","152.30","EUR"
"04.08.2022 03:00 - 04.08.2022 04:00","144.00","EUR"
"04.08.2022 04:00 - 04.08.2022 05:00","140.00","EUR"
"04.08.2022 05:00 - 04.08.2022 06:00","148.95","EUR"
"04.08.2022 06:00 - 04.08.2022 07:00","150.00","EUR"
"04.08.2022 07:00 - 04.08.2022 08:00","160.00","EUR"
"04.08.2022 08:00 - 04.08.2022 09:00","160.00","EUR"
"04.08.2022 09:00 - 04.08.2022 10:00","150.00","EUR"
"04.08.2022 10:00 - 04.08.2022 11:00","147.09","EUR"
"04.08.2022 11:00 - 04.08.2022 12:00","147.09","EUR"
"04.08.2022 12:00 - 04.08.2022 13:00","147.09","EUR"
"04.08.2022 13:00 - 04.08.2022 14:00","145.50","EUR"
"04.08.2022 14:00 - 04.08.2022 15:00","136.01","EUR"
"04.08.2022 15:00 - 04.08.2022 16:00","130.00","EUR"
"04.08.2022 16:00 - 04.08.2022 17:00","125.00","EUR"
"04.08.2022 17:00 - 04.08.2022 18:00","125.00","EUR"
"04.08.2022 18:00 - 04.08.2022 19:00","124.99","EUR"
"04.08.2022 19:00 - 04.08.2022 20:00","140.00","EUR"
"04.08.2022 20:00 - 04.08.2022 21:00","155.01","EUR"
"04.08.2022 21:00 - 04.08.2022 22:00","165.01","EUR"
"04.08.2022 22:00 - 04.08.2022 23:00","161.95","EUR"
"04.08.2022 23:00 - 05.08.2022 00:00","147.70","EUR"
"05.08.2022 00:00 - 05.08.2022 01:00","155.01","EUR"
"05.08.2022 01:00 - 05.08.2022 02:00","128.10","EUR"
"05.08.2022 02:00 - 05.08.2022 03:00","122.40","EUR"
"05.08.2022 03:00 - 05.08.2022 04:00","120.30","EUR"
"05.08.2022 04:00 - 05.08.2022 05:00","120.30","EUR"
"05.08.2022 05:00 - 05.08.2022 06:00","122.30","EUR"
"05.08.2022 06:00 - 05.08.2022 07:00","125.00","EUR"
"05.08.2022 07:00 - 05.08.2022 08:00","133.65","EUR"
"05.08.2022 08:00 - 05.08.2022 09:00","131.90","EUR"
"05.08.2022 09:00 - 05.08.2022 10:00","133.00","EUR"
"05.08.2022 10:00 - 05.08.2022 11:00","124.00","EUR"
"05.08.2022 11:00 - 05.08.2022 12:00","122.40","EUR"
"05.08.2022 12:00 - 05.08.2022 13:00","127.00","EUR"
"05.08.2022 13:00 - 05.08.2022 14:00","135.01","EUR"
"05.08.2022 14:00 - 05.08.2022 15:00","128.43","EUR"
"05.08.2022 15:00 - 05.08.2022 16:00","126.10","EUR"
"05.08.2022 16:00 - 05.08.2022 17:00","124.00","EUR"
"05.08.2022 17:00 - 05.08.2022 18:00","126.10","EUR"
"05.08.2022 18:00 - 05.08.2022 19:00","142.57","EUR"
"05.08.2022 19:00 - 05.08.2022 20:00","150.00","EUR"
"05.08.2022 20:00 - 05.08.2022 21:00","160.11","EUR"
"05.08.2022 21:00 - 05.08.2022 22:00","164.00","EUR"
"05.08.2022 22:00 - 05.08.2022 23:00","164.00","EUR"
"05.08.2022 23:00 - 06.08.2022 00:00","160.11","EUR"
"06.08.2022 00:00 - 06.08.2022 01:00","143.69","EUR"
"06.08.2022 01:00 - 06.08.2022 02:00","132.10","EUR"
"06.08.2022 02:00 - 06.08.2022 03:00","119.43","EUR"
"06.08.2022 03:00 - 06.08.2022 04:00","115.00","EUR"
"06.08.2022 04:00 - 06.08.2022 05:00","138.01","EUR"
"06.08.2022 05:00 - 06.08.2022 06:00","140.10","EUR"
"06.08.2022 06:00 - 06.08.2022 07:00","148.10","EUR"
"06.08.2022 07:00 - 06.08.2022 08:00","155.00","EUR"
"06.08.2022 08:00 - 06.08.2022 09:00","147.42","EUR"
"06.08.2022 09:00 - 06.08.2022 10:00","129.00","EUR"
"06.08.2022 10:00 - 06.08.2022 11:00","115.00","EUR"
"06.08.2022 11:00 - 06.08.2022 12:00","112.30","EUR"
"06.08.2022 12:00 - 06.08.2022 13:00","115.00","EUR"
"06.08.2022 13:00 - 06.08.2022 14:00","121.00","EUR"
"06.08.2022 14:00 - 06.08.2022 15:00","120.99","EUR"
"06.08.2022 15:00 - 06.08.2022 16:00","120.10","EUR"
"06.08.2022 16:00 - 06.08.2022 17:00","115.00","EUR"
"06.08.2022 17:00 - 06.08.2022 18:00","113.00","EUR"
"06.08.2022 18:00 - 06.08.2022 19:00","115.00","EUR"
"06.08.2022 19:00 - 06.08.2022 20:00","147.32","EUR"
"06.08.2022 20:00 - 06.08.2022 21:00","167.70","EUR"
"06.08.2022 21:00 - 06.08.2022 22:00","180.00","EUR"
"06.08.2022 22:00 - 06.08.2022 23:00","174.86","EUR"
"06.08.2022 23:00 - 07.08.2022 00:00","167.70","EUR"
"07.08.2022 00:00 - 07.08.2022 01:00","163.95","EUR"
"07.08.2022 01:00 - 07.08.2022 02:00","155.04","EUR"
"07.08.2022 02:00 - 07.08.2022 03:00","140.00","EUR"
"07.08.2022 03:00 - 07.08.2022 04:00","135.10","EUR"
"07.08.2022 04:00 - 07.08.2022 05:00","141.70","EUR"
"07.08.2022 05:00 - 07.08.2022 06:00","151.90","EUR"
"07.08.2022 06:00 - 07.08.2022 07:00","151.00","EUR"
"07.08.2022 07:00 - 07.08.2022 08:00","135.10","EUR"
"07.08.2022 08:00 - 07.08.2022 09:00","115.02","EUR"
"07.08.2022 09:00 - 07.08.2022 10:00","88.33","EUR"
"07.08.2022 10:00 - 07.08.2022 11:00","76.84","EUR"
"07.08.2022 11:00 - 07.08.2022 12:00","72.08","EUR"
"07.08.2022 12:00 - 07.08.2022 13:00","86.82","EUR"
"07.08.2022 13:00 - 07.08.2022 14:00","79.01","EUR"
"07.08.2022 14:00 - 07.08.2022 15:00","76.57","EUR"
"07.08.2022 15:00 - 07.08.2022 16:00","86.40","EUR"
"07.08.2022 16:00 - 07.08.2022 17:00","102.80","EUR"
"07.08.2022 17:00 - 07.08.2022 18:00","107.09","EUR"
"07.08.2022 18:00 - 07.08.2022 19:00","110.62","EUR"
"07.08.2022 19:00 - 07.08.2022 20:00","120.28","EUR"
"07.08.2022 20:00 - 07.08.2022 21:00","163.95","EUR"
"07.08.2022 21:00 - 07.08.2022 22:00","170.81","EUR"
"07.08.2022 22:00 - 07.08.2022 23:00","175.00","EUR"
"07.08.2022 23:00 - 08.08.2022 00:00","170.00","EUR"
"08.08.2022 00:00 - 08.08.2022 01:00","163.44","EUR"
"08.08.2022 01:00 - 08.08.2022 02:00","157.50","EUR"
"08.08.2022 02:00 - 08.08.2022 03:00","142.00","EUR"
"08.08.2022 03:00 - 08.08.2022 04:00","130.00","EUR"
"08.08.2022 04:00 - 08.08.2022 05:00","130.00","EUR"
"08.08.2022 05:00 - 08.08.2022 06:00","140.00","EUR"
"08.08.2022 06:00 - 08.08.2022 07:00","152.64","EUR"
"08.08.2022 07:00 - 08.08.2022 08:00","153.35","EUR"
"08.08.2022 08:00 - 08.08.2022 09:00","162.93","EUR"
"08.08.2022 09:00 - 08.08.2022 10:00","152.46","EUR"
"08.08.2022 10:00 - 08.08.2022 11:00","137.83","EUR"
"08.08.2022 11:00 - 08.08.2022 12:00","135.05","EUR"
"08.08.2022 12:00 - 08.08.2022 13:00","143.28","EUR"
"08.08.2022 13:00 - 08.08.2022 14:00","143.95","EUR"
"08.08.2022 14:00 - 08.08.2022 15:00","134.10","EUR"
"08.08.2022 15:00 - 08.08.2022 16:00","128.00","EUR"
"08.08.2022 16:00 - 08.08.2022 17:00","126.00","EUR"
"08.08.2022 17:00 - 08.08.2022 18:00","129.10","EUR"
"08.08.2022 18:00 - 08.08.2022 19:00","139.10","EUR"
"08.08.2022 19:00 - 08.08.2022 20:00","153.15","EUR"
"08.08.2022 20:00 - 08.08.2022 21:00","166.50","EUR"
"08.08.2022 21:00 - 08.08.2022 22:00","170.36","EUR"
"08.08.2022 22:00 - 08.08.2022 23:00","168.01","EUR"
"08.08.2022 23:00 - 09.08.2022 00:00","152.64","EUR"
"09.08.2022 00:00 - 09.08.2022 01:00","162.47","EUR"
"09.08.2022 01:00 - 09.08.2022 02:00","155.51","EUR"
"09.08.2022 02:00 - 09.08.2022 03:00","135.57","EUR"
"09.08.2022 03:00 - 09.08.2022 04:00","130.00","EUR"
"09.08.2022 04:00 - 09.08.2022 05:00","129.00","EUR"
"09.08.2022 05:00 - 09.08.2022 06:00","131.01","EUR"
"09.08.2022 06:00 - 09.08.2022 07:00","143.59","EUR"
"09.08.2022 07:00 - 09.08.2022 08:00","152.74","EUR"
"09.08.2022 08:00 - 09.08.2022 09:00","152.85","EUR"
"09.08.2022 09:00 - 09.08.2022 10:00","145.49","EUR"
"09.08.2022 10:00 - 09.08.2022 11:00","140.00","EUR"
"09.08.2022 11:00 - 09.08.2022 12:00","130.00","EUR"
"09.08.2022 12:00 - 09.08.2022 13:00","139.10","EUR"
"09.08.2022 13:00 - 09.08.2022 14:00","144.88","EUR"
"09.08.2022 14:00 - 09.08.2022 15:00","125.25","EUR"
"09.08.2022 15:00 - 09.08.2022 16:00","124.17","EUR"
"09.08.2022 16:00 - 09.08.2022 17:00","121.00","EUR"
"09.08.2022 17:00 - 09.08.2022 18:00","127.30","EUR"
"09.08.2022 18:00 - 09.08.2022 19:00","146.99","EUR"
"09.08.2022 19:00 - 09.08.2022 20:00","152.46","EUR"
"09.08.2022 20:00 - 09.08.2022 21:00","164.24","EUR"
"09.08.2022 21:00 - 09.08.2022 22:00","170.17","EUR"
"09.08.2022 22:00 - 09.08.2022 23:00","169.59","EUR"
"09.08.2022 23:00 - 10.08.2022 00:00","162.32","EUR"
"10.08.2022 00:00 - 10.08.2022 01:00","155.80","EUR"
"10.08.2022 01:00 - 10.08.2022 02:00","150.11","EUR"
"10.08.2022 02:00 - 10.08.2022 03:00","142.50","EUR"
"10.08.2022 03:00 - 10.08.2022 04:00","130.10","EUR"
"10.08.2022 04:00 - 10.08.2022 05:00","141.80","EUR"
"10.08.2022 05:00 - 10.08.2022 06:00","144.52","EUR"
"10.08.2022 06:00 - 10.08.2022 07:00","142.53","EUR"
"10.08.2022 07:00 - 10.08.2022 08:00","149.85","EUR"
"10.08.2022 08:00 - 10.08.2022 09:00","152.46","EUR"
"10.08.2022 09:00 - 10.08.2022 10:00","153.15","EUR"
"10.08.2022 10:00 - 10.08.2022 11:00","149.08","EUR"
"10.08.2022 11:00 - 10.08.2022 12:00","133.99","EUR"
"10.08.2022 12:00 - 10.08.2022 13:00","124.10","EUR"
"10.08.2022 13:00 - 10.08.2022 14:00","124.10","EUR"
"10.08.2022 14:00 - 10.08.2022 15:00","124.10","EUR"
"10.08.2022 15:00 - 10.08.2022 16:00","122.00","EUR"
"10.08.2022 16:00 - 10.08.2022 17:00","124.10","EUR"
"10.08.2022 17:00 - 10.08.2022 18:00","136.01","EUR"
"10.08.2022 18:00 - 10.08.2022 19:00","149.08","EUR"
"10.08.2022 19:00 - 10.08.2022 20:00","153.15","EUR"
"10.08.2022 20:00 - 10.08.2022 21:00","166.50","EUR"
"10.08.2022 21:00 - 10.08.2022 22:00","171.68","EUR"
"10.08.2022 22:00 - 10.08.2022 23:00","170.01","EUR"
"10.08.2022 23:00 - 11.08.2022 00:00","163.95","EUR"
"11.08.2022 00:00 - 11.08.2022 01:00","164.28","EUR"
"11.08.2022 01:00 - 11.08.2022 02:00","157.51","EUR"
"11.08.2022 02:00 - 11.08.2022 03:00","149.94","EUR"
"11.08.2022 03:00 - 11.08.2022 04:00","140.00","EUR"
"11.08.2022 04:00 - 11.08.2022 05:00","140.00","EUR"
"11.08.2022 05:00 - 11.08.2022 06:00","144.01","EUR"
"11.08.2022 06:00 - 11.08.2022 07:00","150.44","EUR"
"11.08.2022 07:00 - 11.08.2022 08:00","160.61","EUR"
"11.08.2022 08:00 - 11.08.2022 09:00","160.61","EUR"
"11.08.2022 09:00 - 11.08.2022 10:00","157.81","EUR"
"11.08.2022 10:00 - 11.08.2022 11:00","149.96","EUR"
"11.08.2022 11:00 - 11.08.2022 12:00","140.00","EUR"
"11.08.2022 12:00 - 11.08.2022 13:00","139.65","EUR"
"11.08.2022 13:00 - 11.08.2022 14:00","144.99","EUR"
"11.08.2022 14:00 - 11.08.2022 15:00","126.20","EUR"
"11.08.2022 15:00 - 11.08.2022 16:00","122.50","EUR"
"11.08.2022 16:00 - 11.08.2022 17:00","123.10","EUR"
"11.08.2022 17:00 - 11.08.2022 18:00","136.99","EUR"
"11.08.2022 18:00 - 11.08.2022 19:00","149.94","EUR"
"11.08.2022 19:00 - 11.08.2022 20:00","158.22","EUR"
"11.08.2022 20:00 - 11.08.2022 21:00","170.00","EUR"
"11.08.2022 21:00 - 11.08.2022 22:00","176.05","EUR"
"11.08.2022 22:00 - 11.08.2022 23:00","173.10","EUR"
"11.08.2022 23:00 - 12.08.2022 00:00","167.14","EUR"
"12.08.2022 00:00 - 12.08.2022 01:00","176.07","EUR"
